async-timer,2, at Wed Feb 28 20:40:09 UTC 2018,1620 total (145 in the last 30 days)
http-reverse-proxy,42, at Thu Apr 26 08:18:04 UTC 2018,48663 total (1688 in the last 30 days)
http-streams,30, at Wed Jan 22 12:02:03 UTC 2020,24767 total (335 in the last 30 days)
http-types,44, at Sun Feb 24 11:33:35 UTC 2019,209248 total (1684 in the last 30 days)
human-readable-duration,10, at Tue Jun 25 15:58:20 UTC 2019,4487 total (363 in the last 30 days)
HUnit,19, at Mon Mar 20 01:42:27 UTC 2017,200579 total (1176 in the last 30 days)
HUnit-approx,3, at Tue Oct 31 20:14:45 UTC 2017,3103 total (134 in the last 30 days)
hunit-dejafu,31, at Sun Mar 24 03:09:19 UTC 2019,11573 total (853 in the last 30 days)
hvect,4, at Fri Feb  3 12:08:15 UTC 2017,4494 total (258 in the last 30 days)
hvega,12, at Thu Mar  5 03:10:04 UTC 2020,3333 total (592 in the last 30 days)
hw-balancedparens,19, at Sat Mar  7 10:27:55 UTC 2020,6403 total (736 in the last 30 days)
hw-bits,38, at Tue Mar 10 11:06:30 UTC 2020,15245 total (1727 in the last 30 days)
hw-conduit,11, at Fri Oct 11 05:03:23 UTC 2019,5278 total (318 in the last 30 days)
hw-conduit-merges,0, at Fri Sep 28 04:18:56 UTC 2018,522 total (81 in the last 30 days)
hw-diagnostics,5, at Wed May  8 11:22:48 UTC 2019,2854 total (170 in the last 30 days)
hw-dsv,12, at Wed Jan  8 09:59:11 UTC 2020,3787 total (461 in the last 30 days)
hweblib,8, at Sun May 25 09:11:26 UTC 2014,5975 total (235 in the last 30 days)
hw-eliasfano,4, at Fri Oct 11 05:01:38 UTC 2019,1858 total (170 in the last 30 days)
hw-excess,10, at Sun Feb  2 05:37:14 UTC 2020,3983 total (351 in the last 30 days)
hw-fingertree,5, at Fri Oct 11 05:02:40 UTC 2019,1684 total (178 in the last 30 days)
hw-fingertree-strict,7, at Fri Oct 11 05:03:25 UTC 2019,2324 total (224 in the last 30 days)
hw-hedgehog,5, at Tue Oct 15 22:25:52 UTC 2019,2102 total (218 in the last 30 days)
hw-hspec-hedgehog,9, at Fri Oct 11 05:02:57 UTC 2019,3499 total (312 in the last 30 days)
hw-int,2, at Fri Oct 11 05:03:26 UTC 2019,1920 total (137 in the last 30 days)
hw-ip,27, at Wed Jan  8 10:55:02 UTC 2020,6369 total (621 in the last 30 days)
hw-json,31, at Fri Oct 11 05:25:26 UTC 2019,10987 total (929 in the last 30 days)
hw-json-simd,4, at Fri Oct 11 04:53:41 UTC 2019,1133 total (152 in the last 30 days)
hw-mquery,6, at Wed Oct  9 21:24:50 UTC 2019,2825 total (203 in the last 30 days)
hw-packed-vector,5, at Tue Oct 15 22:33:50 UTC 2019,1633 total (212 in the last 30 days)
hw-parser,6, at Tue Oct 15 22:29:12 UTC 2019,2851 total (235 in the last 30 days)
hw-prim,83, at Tue Feb 25 00:26:43 UTC 2020,33110 total (3082 in the last 30 days)
hw-rankselect,34, at Sun Feb  2 11:33:34 UTC 2020,14879 total (1055 in the last 30 days)
hw-rankselect-base,13, at Wed Dec  4 22:49:54 UTC 2019,4963 total (446 in the last 30 days)
hw-simd,10, at Fri Oct 11 04:43:47 UTC 2019,3485 total (334 in the last 30 days)
hw-streams,11, at Tue Oct 15 22:39:18 UTC 2019,3123 total (307 in the last 30 days)
hw-string-parse,3, at Sat Aug 26 14:12:36 UTC 2017,2663 total (172 in the last 30 days)
hw-succinct,13, at Mon Oct 24 20:21:58 UTC 2016,6352 total (417 in the last 30 days)
hxt,46, at Sun Jun 30 14:24:33 UTC 2019,64066 total (1292 in the last 30 days)
hxt-charproperties,6, at Sun Jun 30 14:27:05 UTC 2019,42599 total (680 in the last 30 days)
hxt-css,3, at Tue Aug 23 16:57:55 UTC 2016,2508 total (127 in the last 30 days)
hxt-curl,3, at Fri Feb  6 15:28:05 UTC 2015,3411 total (88 in the last 30 days)
hxt-expat,1, at Thu Jan 12 11:34:45 UTC 2012,2182 total (60 in the last 30 days)
hxt-http,8, at Fri Feb  6 16:40:54 UTC 2015,8580 total (260 in the last 30 days)
hxt-regex-xmlschema,7, at Tue Oct 18 12:16:14 UTC 2016,42655 total (806 in the last 30 days)
hxt-tagsoup,6, at Fri Sep 16 13:47:27 UTC 2016,5025 total (195 in the last 30 days)
hxt-unicode,5, at Fri Feb  6 15:26:56 UTC 2015,39829 total (424 in the last 30 days)
hybrid-vectors,5, at Thu Jan 18 19:47:50 UTC 2018,5739 total (222 in the last 30 days)
hyper,3, at Sun Aug  5 11:01:15 UTC 2018,1823 total (95 in the last 30 days)
hyperloglog,19, at Fri Sep 13 22:18:12 UTC 2019,10871 total (551 in the last 30 days)
hyphenation,21, at Sat May 18 03:35:54 UTC 2019,14770 total (814 in the last 30 days)
hyraxAbif,10, at Tue Feb 11 09:42:54 UTC 2020,2542 total (448 in the last 30 days)
iconv,6, at Mon Jun  1 09:22:17 UTC 2015,8178 total (227 in the last 30 days)
identicon,3, at Mon May 22 16:12:43 UTC 2017,2345 total (151 in the last 30 days)
ieee754,8, at Mon Jan 30 11:15:39 UTC 2017,54646 total (642 in the last 30 days)
if,0, at Thu Nov 17 12:07:37 UTC 2016,864 total (65 in the last 30 days)
iff,5, at Wed Mar 22 20:43:36 UTC 2017,3798 total (187 in the last 30 days)
ihaskell,40, at Thu Sep 26 18:01:06 UTC 2019,21399 total (892 in the last 30 days)
ihs,3, at Wed Dec 12 14:50:52 UTC 2018,1787 total (163 in the last 30 days)
ilist,4, at Thu Dec 26 19:49:43 UTC 2019,3745 total (315 in the last 30 days)
imagesize-conduit,11, at Tue Mar 31 18:47:55 UTC 2015,8387 total (419 in the last 30 days)
Imlib,2, at Mon Mar 30 21:09:58 UTC 2009,2556 total (96 in the last 30 days)
immortal,4, at Mon Apr 16 08:18:15 UTC 2018,3140 total (185 in the last 30 days)
include-file,4, at Thu Feb  7 08:26:11 UTC 2019,2852 total (162 in the last 30 days)
incremental-parser,24, at Sun Mar  8 20:10:07 UTC 2020,12391 total (1060 in the last 30 days)
indentation-core,2, at Sat Oct  6 15:06:41 UTC 2018,1829 total (104 in the last 30 days)
indentation-parsec,2, at Sat Oct  6 15:06:46 UTC 2018,1686 total (102 in the last 30 days)
indents,10, at Wed Oct  2 08:53:27 UTC 2019,16577 total (303 in the last 30 days)
indexed,3, at Sat Sep 17 05:22:36 UTC 2016,2718 total (169 in the last 30 days)
indexed-list-literals,6, at Sat Oct  6 11:39:32 UTC 2018,2837 total (154 in the last 30 days)
infer-license,1, at Sun Jul 15 14:48:07 UTC 2018,3131 total (216 in the last 30 days)
inflections,18, at Tue Nov 26 13:14:03 UTC 2019,12440 total (612 in the last 30 days)
influxdb,62, at Sat Feb  8 00:31:50 UTC 2020,28003 total (1664 in the last 30 days)
ini,15, at Wed Jan  2 14:21:37 UTC 2019,18784 total (456 in the last 30 days)
inj,0, at Fri Jul  6 21:48:57 UTC 2018,640 total (59 in the last 30 days)
inline-c,37, at Mon Nov 25 21:38:54 UTC 2019,18917 total (1270 in the last 30 days)
inline-c-cpp,15, at Fri Jan 31 00:43:10 UTC 2020,5119 total (433 in the last 30 days)
inline-r,15, at Mon Jun  3 21:50:08 UTC 2019,7735 total (605 in the last 30 days)
inliterate,0, at Tue Jun  6 13:32:08 UTC 2017,800 total (54 in the last 30 days)
insert-ordered-containers,5, at Mon Oct 21 15:51:56 UTC 2019,10830 total (354 in the last 30 days)
inspection-testing,14, at Mon Sep  2 16:23:25 UTC 2019,6118 total (674 in the last 30 days)
instance-control,3, at Wed Sep 27 06:34:35 UTC 2017,2260 total (137 in the last 30 days)
int-cast,3, at Tue Apr  3 20:28:08 UTC 2018,2776 total (205 in the last 30 days)
integer-gmp,4, at Sat Apr 21 19:56:37 UTC 2018,12066 total (200 in the last 30 days)
integer-logarithms,5, at Tue Apr 16 17:11:02 UTC 2019,117170 total (673 in the last 30 days)
integration,4, at Sat Mar  7 07:53:12 UTC 2015,6171 total (199 in the last 30 days)
intern,20, at Sat Feb 24 20:29:11 UTC 2018,17472 total (615 in the last 30 days)
interpolate,7, at Wed Mar  7 21:42:33 UTC 2018,8889 total (311 in the last 30 days)
interpolatedstring-perl6,11, at Tue Oct 15 04:03:33 UTC 2019,8856 total (386 in the last 30 days)
interpolatedstring-qq2,0, at Mon May  6 18:21:54 UTC 2019,237 total (18 in the last 30 days)
interpolation,6, at Sat May 25 13:36:20 UTC 2019,3070 total (244 in the last 30 days)
interpolator,3, at Fri May  3 14:36:41 UTC 2019,1156 total (151 in the last 30 days)
IntervalMap,23, at Fri Apr  5 08:38:39 UTC 2019,15924 total (799 in the last 30 days)
intervals,27, at Wed Jan 29 15:12:05 UTC 2020,41333 total (1084 in the last 30 days)
intro,28, at Wed Dec  4 11:23:29 UTC 2019,11497 total (1450 in the last 30 days)
intset-imperative,0, at Fri Aug  3 15:06:10 UTC 2018,525 total (57 in the last 30 days)
invariant,15, at Thu May  2 15:57:28 UTC 2019,14827 total (807 in the last 30 days)
invertible,8, at Sun Apr 15 01:16:50 UTC 2018,4161 total (276 in the last 30 days)
invertible-grammar,2, at Fri Feb  8 21:08:16 UTC 2019,1035 total (89 in the last 30 days)
io-choice,7, at Tue Dec 11 08:43:15 UTC 2018,35445 total (394 in the last 30 days)
io-machine,1, at Fri Apr  8 23:05:32 UTC 2016,1278 total (86 in the last 30 days)
io-manager,2, at Fri Jan 10 21:16:51 UTC 2014,2372 total (89 in the last 30 days)
io-memoize,2, at Thu Jun 12 20:43:44 UTC 2014,2549 total (102 in the last 30 days)
io-region,1, at Fri Apr 24 12:50:25 UTC 2015,1513 total (69 in the last 30 days)
io-storage,0, at Thu Aug  6 00:13:20 UTC 2009,14190 total (174 in the last 30 days)
io-streams,40, at Mon Jan 28 14:51:46 UTC 2019,50483 total (1514 in the last 30 days)
io-streams-haproxy,3, at Mon Jan 28 21:37:57 UTC 2019,12108 total (285 in the last 30 days)
ip,35, at Wed Jan 22 17:17:24 UTC 2020,14840 total (1086 in the last 30 days)
ip6addr,18, at Thu Jan  2 20:50:36 UTC 2020,8228 total (359 in the last 30 days)
iproute,30, at Tue Nov 26 04:21:44 UTC 2019,59334 total (1306 in the last 30 days)
IPv6Addr,22, at Thu Jan  2 15:41:22 UTC 2020,11070 total (517 in the last 30 days)
ipynb,0, at Wed Jan 23 05:38:29 UTC 2019,3784 total (362 in the last 30 days)
ipython-kernel,18, at Thu Sep 26 01:55:30 UTC 2019,10743 total (618 in the last 30 days)
irc,13, at Tue Dec 16 18:23:52 UTC 2014,10594 total (448 in the last 30 days)
irc-client,31, at Sat Oct  5 09:18:07 UTC 2019,12473 total (896 in the last 30 days)
irc-conduit,19, at Sat Oct  5 09:16:16 UTC 2019,8866 total (548 in the last 30 days)
irc-ctcp,4, at Sat Aug  1 10:57:56 UTC 2015,3733 total (165 in the last 30 days)
islink,0, at Tue Oct  7 14:30:06 UTC 2014,1076 total (53 in the last 30 days)
iso3166-country-codes,9, at Thu Feb 16 22:23:42 UTC 2017,7670 total (304 in the last 30 days)
iso639,3, at Sun Jan 25 14:24:35 UTC 2015,3132 total (143 in the last 30 days)
iso8601-time,5, at Mon Jun 11 15:10:08 UTC 2018,6908 total (299 in the last 30 days)
iterable,2, at Mon May 19 20:17:01 UTC 2014,2638 total (77 in the last 30 days)
ixset-typed,10, at Mon Oct  1 06:03:29 UTC 2018,7428 total (392 in the last 30 days)
ix-shapable,0, at Mon May 18 00:26:06 UTC 2009,2477 total (78 in the last 30 days)
jack,13, at Fri Aug 31 22:31:21 UTC 2018,7576 total (448 in the last 30 days)
jailbreak-cabal,8, at Tue Sep  3 16:57:12 UTC 2019,12354 total (369 in the last 30 days)
jose,28, at Thu Nov 14 06:35:40 UTC 2019,16132 total (1057 in the last 30 days)
jose-jwt,21, at Wed Aug  1 15:32:00 UTC 2018,15119 total (776 in the last 30 days)
js-dgtable,0, at Fri Mar 15 16:12:23 UTC 2019,2425 total (293 in the last 30 days)
js-flot,0, at Mon Nov 10 19:56:22 UTC 2014,26197 total (318 in the last 30 days)
js-jquery,12, at Sun Jan 21 17:41:33 UTC 2018,33838 total (830 in the last 30 days)
json,14, at Tue Jan 14 23:01:59 UTC 2020,67120 total (699 in the last 30 days)
json-alt,0, at Wed Nov 28 13:45:17 UTC 2018,573 total (80 in the last 30 days)
json-autotype,50, at Wed Dec  5 16:13:45 UTC 2018,23161 total (1721 in the last 30 days)
json-feed,13, at Fri Jan 31 15:18:48 UTC 2020,4871 total (504 in the last 30 days)
jsonpath,3, at Sat Feb 15 09:33:49 UTC 2020,705 total (201 in the last 30 days)
json-rpc,31, at Wed Jan  1 10:50:54 UTC 2020,15767 total (910 in the last 30 days)
json-rpc-client,9, at Sat Jan 14 18:48:58 UTC 2017,5259 total (220 in the last 30 days)
json-rpc-generic,10, at Sat Aug 25 08:42:01 UTC 2018,4703 total (337 in the last 30 days)
json-rpc-server,13, at Sat Jan 14 17:58:59 UTC 2017,7966 total (385 in the last 30 days)
JuicyPixels,61, at Fri Feb 28 08:19:07 UTC 2020,105365 total (3396 in the last 30 days)
JuicyPixels-extra,7, at Mon May 13 22:15:03 UTC 2019,4402 total (331 in the last 30 days)
JuicyPixels-scale-dct,4, at Sat May 19 15:23:45 UTC 2018,3480 total (198 in the last 30 days)
justified-containers,6, at Sun Feb 11 15:28:12 UTC 2018,3141 total (189 in the last 30 days)
jwt,20, at Mon Mar 25 05:55:35 UTC 2019,14725 total (624 in the last 30 days)
kan-extensions,52, at Tue Jul  3 12:00:30 UTC 2018,94742 total (1814 in the last 30 days)
kanji,11, at Sun Jan 26 00:06:03 UTC 2020,4084 total (389 in the last 30 days)
katip,32, at Wed Jul 24 15:20:50 UTC 2019,14628 total (1080 in the last 30 days)
kawhi,6, at Sat Apr 22 23:38:29 UTC 2017,3461 total (225 in the last 30 days)
kazura-queue,4, at Tue Sep 11 04:19:11 UTC 2018,2122 total (205 in the last 30 days)
kdt,5, at Tue Mar 22 04:49:06 UTC 2016,4144 total (185 in the last 30 days)
keycode,4, at Mon Aug 15 21:12:18 UTC 2016,3686 total (197 in the last 30 days)
keys,36, at Wed Jan 29 14:58:25 UTC 2020,63833 total (1383 in the last 30 days)
kind-apply,4, at Wed Sep  4 14:45:07 UTC 2019,1522 total (240 in the last 30 days)
kind-generics,5, at Wed Sep  4 14:47:06 UTC 2019,1980 total (311 in the last 30 days)
kind-generics-th,3, at Tue Sep 10 20:00:20 UTC 2019,1015 total (151 in the last 30 days)
kleene,1, at Thu Apr 25 08:57:56 UTC 2019,714 total (58 in the last 30 days)
kmeans,3, at Sun Mar 22 19:51:47 UTC 2015,3212 total (159 in the last 30 days)
koofr-client,5, at Fri Mar 27 07:22:35 UTC 2015,3682 total (176 in the last 30 days)
kraken,3, at Thu Sep 21 03:54:28 UTC 2017,2728 total (153 in the last 30 days)
l10n,2, at Mon Mar  6 20:45:08 UTC 2017,1082 total (51 in the last 30 days)
labels,8, at Tue Aug 29 09:02:04 UTC 2017,4100 total (247 in the last 30 days)
lackey,26, at Sun Jan 26 14:19:37 UTC 2020,9639 total (753 in the last 30 days)
lambdabot-core,7, at Mon Apr 29 15:52:51 UTC 2019,4464 total (275 in the last 30 days)
lambdabot-irc-plugins,6, at Mon Apr 29 15:52:56 UTC 2019,3939 total (187 in the last 30 days)
LambdaHack,36, at Thu May  2 21:20:54 UTC 2019,19939 total (1039 in the last 30 days)
lame,2, at Mon Jan 28 21:59:11 UTC 2019,1502 total (128 in the last 30 days)
language-c,21, at Fri Sep 20 14:58:22 UTC 2019,37294 total (1039 in the last 30 days)
language-c-quote,51, at Wed Oct 16 20:57:37 UTC 2019,35737 total (1611 in the last 30 days)
language-docker,18, at Sun Mar  1 09:49:14 UTC 2020,6701 total (908 in the last 30 days)
language-ecmascript,22, at Thu Feb 13 18:10:53 UTC 2020,30924 total (943 in the last 30 days)
language-haskell-extract,5, at Sat Jan 26 09:02:44 UTC 2013,21393 total (312 in the last 30 days)
language-java,10, at Thu Mar  8 22:25:55 UTC 2018,21621 total (464 in the last 30 days)
language-javascript,61, at Wed Oct  9 19:27:11 UTC 2019,65497 total (2059 in the last 30 days)
language-nix,4, at Sat Sep 21 13:40:25 UTC 2019,3543 total (207 in the last 30 days)
language-puppet,83, at Wed Jan 29 21:17:46 UTC 2020,40680 total (2870 in the last 30 days)
lapack,11, at Mon Aug 12 11:37:34 UTC 2019,2779 total (306 in the last 30 days)
lapack-carray,4, at Wed Jan 23 09:12:25 UTC 2019,1663 total (183 in the last 30 days)
lapack-comfort-array,1, at Fri May 24 04:47:12 UTC 2019,560 total (74 in the last 30 days)
lapack-ffi,2, at Mon Apr  2 21:06:47 UTC 2018,1380 total (143 in the last 30 days)
lapack-ffi-tools,6, at Sat Jul  6 07:11:09 UTC 2019,2256 total (182 in the last 30 days)
largeword,13, at Sun Dec 13 14:08:04 UTC 2015,12288 total (378 in the last 30 days)
latex,4, at Fri Aug 31 22:53:51 UTC 2018,3533 total (162 in the last 30 days)
lattices,15, at Tue Feb 18 10:38:18 UTC 2020,12586 total (699 in the last 30 days)
lawful,0, at Fri Jun 15 15:35:53 UTC 2018,561 total (66 in the last 30 days)
lazy-csv,2, at Thu Jun 25 08:16:42 UTC 2015,3700 total (100 in the last 30 days)
lazyio,10, at Wed Dec 14 21:16:25 UTC 2016,6466 total (312 in the last 30 days)
lca,8, at Wed Feb  7 01:25:58 UTC 2018,6634 total (410 in the last 30 days)
leancheck,22, at Thu Feb  7 21:55:25 UTC 2019,10227 total (749 in the last 30 days)
leancheck-instances,2, at Mon Jan 21 23:34:09 UTC 2019,921 total (128 in the last 30 days)
leapseconds-announced,8, at Sun Jul 30 19:40:53 UTC 2017,4224 total (301 in the last 30 days)
learn-physics,15, at Sun Jan 19 19:41:43 UTC 2020,7765 total (468 in the last 30 days)
lens,145, at Thu Feb 13 19:25:01 UTC 2020,307203 total (7273 in the last 30 days)
lens-action,8, at Fri Sep 13 14:42:19 UTC 2019,6319 total (275 in the last 30 days)
lens-aeson,12, at Sat Sep  7 00:09:23 UTC 2019,24792 total (673 in the last 30 days)
lens-datetime,4, at Fri Apr 29 15:51:42 UTC 2016,3530 total (162 in the last 30 days)
lens-family,11, at Sun Feb 16 04:18:08 UTC 2020,10455 total (557 in the last 30 days)
lens-family-core,11, at Sun Feb 16 04:17:34 UTC 2020,13011 total (818 in the last 30 days)
lens-family-th,8, at Tue Jul  3 03:25:07 UTC 2018,8198 total (370 in the last 30 days)
lens-misc,0, at Mon Jul  2 12:22:56 UTC 2018,530 total (57 in the last 30 days)
lens-process,11, at Sat Sep 28 06:14:28 UTC 2019,2204 total (399 in the last 30 days)
lens-properties,3, at Tue Jan  9 17:41:13 UTC 2018,2673 total (115 in the last 30 days)
lens-regex,1, at Wed Jan  9 03:01:24 UTC 2019,1151 total (50 in the last 30 days)
lens-regex-pcre,8, at Fri Nov 15 20:10:53 UTC 2019,1788 total (262 in the last 30 days)
lens-simple,9, at Thu Jun 23 15:45:49 UTC 2016,6149 total (302 in the last 30 days)
lens-typelevel,2, at Mon Oct 29 21:57:37 UTC 2018,946 total (89 in the last 30 days)
lenz,13, at Thu Jan 16 18:25:16 UTC 2020,5179 total (499 in the last 30 days)
leveldb-haskell,19, at Mon May  8 21:51:51 UTC 2017,12807 total (547 in the last 30 days)
libffi,0, at Tue Mar 17 14:07:23 UTC 2009,16373 total (92 in the last 30 days)
libgit,2, at Thu May 14 08:51:06 UTC 2015,2411 total (87 in the last 30 days)
libgraph,11, at Sun Sep  3 15:46:48 UTC 2017,6335 total (360 in the last 30 days)
libmpd,31, at Mon Jan 27 06:11:20 UTC 2020,27442 total (1378 in the last 30 days)
liboath-hs,1, at Sat Mar 16 02:15:24 UTC 2019,790 total (59 in the last 30 days)
libraft,7, at Wed Mar 20 15:29:13 UTC 2019,2109 total (253 in the last 30 days)
libyaml,3, at Wed Feb  5 06:25:43 UTC 2020,6792 total (690 in the last 30 days)
LibZip,12, at Mon Aug 29 15:30:09 UTC 2016,10046 total (354 in the last 30 days)
lifted-async,31, at Sat Feb  8 00:39:43 UTC 2020,45182 total (1386 in the last 30 days)
lifted-base,32, at Wed Mar 14 20:14:11 UTC 2018,261023 total (1183 in the last 30 days)
lift-generics,3, at Tue Nov 26 13:57:04 UTC 2019,1935 total (111 in the last 30 days)
line,12, at Wed Sep 27 11:06:44 UTC 2017,6143 total (318 in the last 30 days)
linear,74, at Mon Feb  3 13:42:38 UTC 2020,74964 total (2480 in the last 30 days)
linear-circuit,4, at Mon Aug 12 11:49:28 UTC 2019,1437 total (120 in the last 30 days)
linux-file-extents,1, at Wed Feb 26 22:29:45 UTC 2014,1716 total (89 in the last 30 days)
linux-namespaces,4, at Thu Jun 21 20:00:01 UTC 2018,2945 total (151 in the last 30 days)
List,13, at Wed Sep 27 18:17:30 UTC 2017,32962 total (537 in the last 30 days)
ListLike,27, at Sun Nov 24 19:10:56 UTC 2019,43504 total (1345 in the last 30 days)
listsafe,1, at Wed May 13 19:00:34 UTC 2015,1619 total (94 in the last 30 days)
list-t,27, at Mon Sep 30 06:10:56 UTC 2019,22804 total (802 in the last 30 days)
ListTree,4, at Mon Dec 26 18:05:32 UTC 2016,3616 total (140 in the last 30 days)
list-witnesses,6, at Mon Aug 26 03:41:59 UTC 2019,1242 total (239 in the last 30 days)
llvm-hs,19, at Sat Sep 28 14:13:46 UTC 2019,8653 total (617 in the last 30 days)
llvm-hs-pure,12, at Fri Sep  6 05:54:48 UTC 2019,6537 total (564 in the last 30 days)
lmdb,6, at Fri Jan 23 16:21:56 UTC 2015,3956 total (205 in the last 30 days)
load-env,11, at Wed Jun 12 14:54:48 UTC 2019,6131 total (404 in the last 30 days)
loc,12, at Thu Nov 22 01:22:58 UTC 2018,5467 total (416 in the last 30 days)
locators,4, at Thu May  3 03:50:30 UTC 2018,4798 total (139 in the last 30 days)
loch-th,3, at Sun Apr  8 09:00:13 UTC 2018,8803 total (255 in the last 30 days)
